Format Version,1.22,Take Name,crazyflie_hlc19,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,08 Dec 1969 16:13:25 -0500,Total Frames in Take,1191,Total Exported Frames,1191,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
729,6.075000,-0.037980,-0.067477,-0.000972,-0.996997,12.657984,53.749287,-13.092568,0.061774,3.417485,53.984089,-16.098087,0.887111,18.372622,53.534515,-9.012882,0.925526,18.665672,54.154194,-19.826118,0.755968,10.176146,53.324352,-7.433177,0.813654,3.443796,53.988815,-16.074280,18.470600,53.539234,-8.991365,18.770990,54.165943,-19.846447,10.177299,53.331970,-7.337181,-134.850281,207.029984,160.380173,-135.046310,207.910675,163.922028,308.861267,205.902237,-133.430267,162.022095,284.862244,82.797699,138.093262,277.223206,92.866753,114.664856,277.592834,87.015846,51.146191,207.314728,49.113590,8.395377,205.554489,-119.148216,-79.191719,269.948151,44.631325,-95.759583,276.223938,82.624466,-105.792595,206.803314,-332.317841,-109.500214,276.584778,71.047401,-127.771118,275.887207,93.544266,-288.820374,206.344940,373.454224,-292.987488,205.597260,-3.755722,40.395283,205.157990,-122.217918,-166.986771,206.545807,224.367355,13.009178,205.447479,-255.716278,-149.131805,205.674118,49.629612,131.400223,206.752914,53.922623,-292.882416,204.893570,167.176178,89.287910,207.643463,16.368267,100.837280,208.157272,192.227554,311.446960,206.729980,17.237759,-96.906044,207.302017,111.918114,102.572418,204.812576,-320.307709,-13.812770,207.942230,292.540680,203.787643,206.214050,-136.927155,79.083893,206.582001,-47.949810,42.232040,207.568069,282.558014,-38.616528,207.530334,-62.789440,85.710526,208.611801,240.160080,,,,,,,,,,,,,,,,,,,,,,-114.916702,274.362122,113.221786,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,6.083333,-0.037746,-0.067537,-0.001293,-0.997002,12.530528,53.741108,-13.174447,0.079947,3.289589,53.968388,-16.179184,0.855233,18.245697,53.531925,-9.095218,0.837232,18.537300,54.147224,-19.908739,0.777517,10.049518,53.316898,-7.514641,0.730551,3.317258,53.961899,-16.148537,18.263126,53.502941,-9.069634,18.643579,54.161060,-19.926170,10.049614,53.331387,-7.414655,-134.851379,207.029846,160.379654,-135.048004,207.911255,163.921738,308.854065,205.906967,-133.428055,162.023300,284.861572,82.798912,138.097305,277.221130,92.873474,114.666924,277.587616,87.031387,51.148201,207.314133,49.114498,8.402380,205.697937,-119.209816,-79.189232,269.946136,44.628918,-95.759766,276.222412,82.622673,-105.804321,206.807999,-332.329132,-109.501457,276.583191,71.041962,-127.764999,275.884430,93.540665,-289.206421,206.406616,373.563049,-292.999969,205.594925,-3.753415,40.397541,205.158203,-122.218994,-166.986435,206.545929,224.367386,13.010513,205.446671,-255.715988,-149.130768,205.673630,49.623428,131.397919,206.753830,53.911472,-292.872040,204.897095,167.163010,89.287956,207.643723,16.369511,100.837997,208.157166,192.226990,311.453064,206.732086,17.234135,-96.906433,207.300491,111.919930,102.570435,204.811050,-320.312592,-13.810369,207.942108,292.541077,203.789474,206.213074,-136.928375,79.082672,206.582550,-47.951385,42.230755,207.569473,282.558167,-38.616707,207.530624,-62.787079,85.710838,208.612106,240.165085,,,,,,,,,,,,,,,,,,,,,,-114.922760,274.361572,113.230469,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,6.091667,-0.036859,-0.068396,-0.002144,-0.996975,12.432326,53.746212,-13.263988,0.094002,3.186034,53.951145,-16.253832,0.828226,18.154594,53.554523,-9.193861,0.753778,18.427214,54.152470,-20.008854,0.796517,9.961451,53.326710,-7.599399,0.681464,3.203926,53.958748,-16.233414,18.230631,53.547836,-9.175920,18.523085,54.155930,-20.012831,9.932308,53.320843,-7.492302,-134.851700,207.029648,160.378983,-135.033386,207.910461,163.951492,308.865753,205.903534,-133.430069,162.023132,284.861938,82.795074,138.095673,277.220520,92.873238,114.664696,277.589844,87.029556,51.149075,207.313721,49.113972,8.327209,205.732513,-119.085503,-79.185654,269.945923,44.631100,-95.758415,276.226135,82.626236,-105.804314,206.810577,-332.326813,-109.503555,276.583740,71.042160,-127.769043,275.884216,93.540314,-289.216431,206.405853,373.571960,-292.993652,205.592926,-3.752485,40.395187,205.160477,-122.219025,-166.986786,206.545212,224.369812,13.010573,205.446411,-255.716537,-149.130280,205.674500,49.625114,131.398392,206.751770,53.909199,-292.877350,204.892975,167.169403,89.286865,207.642944,16.370811,100.837852,208.157272,192.225739,311.430939,206.729721,17.241669,-96.907249,207.302094,111.919594,102.571915,204.812363,-320.308533,-13.809189,207.943085,292.540802,203.790619,206.213455,-136.930008,79.082748,206.582184,-47.949142,42.231514,207.569168,282.557190,-38.618683,207.530624,-62.797474,85.711815,208.611938,240.163757,,,,,,,,,,,,,,,,,,,,,,-114.918221,274.360229,113.226509,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,6.100000,-0.036621,-0.068302,-0.002437,-0.996989,12.310373,53.739464,-13.342426,0.081359,3.064595,53.937454,-16.334326,0.876355,18.031891,53.553043,-9.270999,0.819900,18.306450,54.146446,-20.086193,0.748370,9.838549,53.320915,-7.678181,0.741789,3.083673,53.944439,-16.314949,18.170040,53.577648,-9.281242,18.399120,54.150272,-20.088150,9.806092,53.312325,-7.575810,-134.851578,207.027725,160.378174,-135.046738,207.910568,163.923065,308.854065,205.910706,-133.431274,162.010773,284.862000,82.796562,138.093674,277.223755,92.874237,114.662407,277.590179,87.014557,51.146423,207.314713,49.112492,8.426378,205.539536,-119.199646,-79.189430,269.946198,44.635796,-95.763481,276.220856,82.626381,-105.792793,206.805710,-332.312622,-109.502121,276.581757,71.045975,-127.766945,275.883850,93.539261,-289.198883,206.406479,373.564667,-292.997498,205.595490,-3.758606,40.391552,205.140259,-122.215950,-166.986298,206.544464,224.366333,13.010895,205.446030,-255.716522,-149.129196,205.675125,49.626259,131.400955,206.753082,53.920383,-292.872955,204.893448,167.168350,89.286552,207.644073,16.370075,100.835762,208.157928,192.225601,311.437408,206.730789,17.242622,-96.906937,207.300644,111.915993,102.570938,204.809921,-320.312012,-13.813375,207.943802,292.539154,203.926422,206.359512,-137.309280,79.082970,206.581802,-47.949909,42.233177,207.570389,282.557556,-38.616550,207.530426,-62.792061,85.711685,208.611557,240.165878,,,,-76.004860,205.589813,58.525539,,,,,,,,,,,,,,,,-114.923798,274.363281,113.230682,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,6.108333,-0.037053,-0.067407,-0.002296,-0.997035,12.180108,53.724297,-13.408073,0.093681,2.939744,53.928574,-16.416229,0.832947,17.894304,53.532112,-9.326644,0.821082,18.188324,54.134518,-20.140829,0.697069,9.698049,53.301979,-7.748585,0.712095,2.960829,53.932583,-16.388464,17.972301,53.529297,-9.310119,18.280819,54.143036,-20.171515,9.666958,53.307610,-7.657237,-134.854980,207.028870,160.375168,-135.048096,207.911392,163.922882,308.860138,205.910950,-133.426437,162.023636,284.861053,82.799789,138.096603,277.221802,92.874619,114.665947,277.585693,87.046936,51.146744,207.314987,49.112869,8.396251,205.555008,-119.155792,-79.186691,269.946625,44.626747,-95.761665,276.223389,82.624367,-105.791809,206.804062,-332.317413,-109.496399,276.583588,71.046638,-127.766945,275.886047,93.538483,-288.819916,206.346085,373.451843,-292.993195,205.594589,-3.754616,40.393456,205.160645,-122.219940,-166.987091,206.544785,224.368210,13.011503,205.446716,-255.717850,-149.129166,205.674393,49.626793,131.399979,206.753845,53.919720,-292.871796,204.895279,167.166901,89.286461,207.641953,16.370882,100.837471,208.157898,192.226257,311.433990,206.729416,17.242622,-96.905281,207.300903,111.922073,102.572266,204.811264,-320.308350,-13.812696,207.940552,292.539856,203.787186,206.214767,-136.926147,79.081085,206.583435,-47.951237,42.232601,207.567474,282.558289,-38.613655,207.528824,-62.779404,85.709419,208.612061,240.157150,,,,,,,,,,,,,,,,,,,,,,-114.916519,274.360229,113.224861,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,6.116667,-0.036675,-0.067823,-0.003073,-0.997018,12.065216,53.715538,-13.476830,0.092401,2.822217,53.902782,-16.477985,0.813419,17.782862,53.535332,-9.399685,0.802776,18.067568,54.131199,-20.214481,0.733528,9.588211,53.292847,-7.815156,0.726262,2.845741,53.915672,-16.462591,17.856981,53.526665,-9.378305,18.204788,54.137993,-20.238577,9.556872,53.294609,-7.717607,-134.855194,207.029678,160.375076,-135.047577,207.911377,163.924500,308.847443,205.903580,-133.430176,162.022430,284.862762,82.795319,138.099487,277.222900,92.883301,114.667618,277.588287,87.044212,51.147514,207.313675,49.113899,8.331215,205.732056,-119.092987,-79.181709,269.945129,44.628788,-95.761574,276.222015,82.627502,-105.791519,206.805038,-332.322144,-109.506699,276.582947,71.035957,-127.766273,275.886383,93.539345,-288.819672,206.346710,373.453766,-292.978485,205.597168,-3.756022,40.394554,205.158905,-122.221710,-166.986771,206.545609,224.366043,13.010704,205.446808,-255.716461,-149.128464,205.675476,49.625061,131.399460,206.754333,53.917885,-292.873566,204.892914,167.167282,89.288376,207.644897,16.367418,100.837944,208.157608,192.229050,311.467346,206.732468,17.228985,-96.906662,207.302063,111.917686,102.571259,204.810425,-320.309357,-13.808497,207.943481,292.539948,203.792999,206.212585,-136.929672,79.083107,206.581711,-47.949760,42.233917,207.569366,282.558838,-38.616085,207.531158,-62.789463,85.708473,208.609726,240.155502,,,,,,,,,,,,,,,,,,,,,,-114.919708,274.361237,113.225868,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,6.125000,-0.036220,-0.068609,-0.003745,-0.996979,11.945709,53.710903,-13.553424,0.082620,2.697892,53.882206,-16.540661,0.851835,17.669806,53.542374,-9.484842,0.826771,17.937189,54.129784,-20.300543,0.774257,9.477939,53.289242,-7.887642,0.720939,2.691373,53.879120,-16.501547,17.757107,53.547741,-9.470588,18.043692,54.133171,-20.315006,9.445266,53.282696,-7.794065,-134.853241,207.029770,160.377411,-135.047958,207.910583,163.922592,308.860474,205.907318,-133.429947,162.019775,284.859436,82.796112,138.097687,277.223358,92.895798,114.663040,277.589569,87.021446,51.144398,207.314224,49.112545,8.402296,205.697876,-119.212601,-79.183807,269.942871,44.627426,-95.762535,276.224152,82.626381,-105.791809,206.801895,-332.324402,-109.502220,276.586090,71.043488,-127.769508,275.884247,93.537453,-289.207184,206.406479,373.564636,-292.989746,205.594376,-3.758278,40.395348,205.160095,-122.218964,-166.986649,206.545502,224.365585,13.010216,205.446152,-255.715042,-149.129471,205.674957,49.626808,131.400131,206.753113,53.917458,-292.866058,204.891754,167.160980,89.287216,207.642944,16.371479,100.836945,208.159256,192.225998,311.434753,206.728699,17.243290,-96.904823,207.301666,111.920570,102.572182,204.811523,-320.306366,-13.809395,207.941696,292.538666,203.788177,206.212860,-136.926788,79.082649,206.583160,-47.950562,42.234810,207.569626,282.559265,-38.618290,207.530472,-62.800907,85.707924,208.612610,240.157990,,,,,,,,,,,,,,,,,,,,,,-114.922607,274.358643,113.229027,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,6.133333,-0.036316,-0.068159,-0.003820,-0.997006,11.832399,53.703213,-13.626608,0.081403,2.587275,53.874161,-16.622192,0.848350,17.552822,53.534454,-9.552875,0.848352,17.829952,54.124092,-20.368210,0.715953,9.359538,53.280144,-7.963151,0.773310,2.613094,53.889633,-16.611948,17.643997,53.541607,-9.550014,17.932650,54.130436,-20.388132,9.338155,53.281830,-7.866625,-134.853775,207.029053,160.377258,-135.048294,207.910782,163.919647,308.852783,205.903580,-133.427521,162.018906,284.862091,82.798111,138.095169,277.223785,92.877434,114.663910,277.589386,87.024239,51.145206,207.315872,49.113266,8.396092,205.555603,-119.149040,-79.189873,269.943390,44.626499,-95.762215,276.221313,82.622246,-105.792526,206.805450,-332.313477,-109.501457,276.584167,71.045113,-127.766594,275.887115,93.541756,-289.214142,206.406540,373.567352,-292.985870,205.596832,-3.756985,40.393467,205.159851,-122.219681,-166.987228,206.544617,224.365997,13.010764,205.446457,-255.714798,-149.128403,205.674667,49.628006,131.399368,206.754013,53.917038,-292.878021,204.891083,167.171219,89.287704,207.643600,16.369270,100.837814,208.157166,192.227982,311.437225,206.731445,17.240810,-96.906647,207.300644,111.918236,102.572037,204.810852,-320.309204,-13.809572,207.940292,292.541595,203.791733,206.210785,-136.928375,79.082092,206.583267,-47.950981,42.231682,207.569153,282.557251,-38.616734,207.530029,-62.791370,85.707230,208.612274,240.155930,,,,,,,,,,,,,,,,,,,,,,-114.918228,274.362366,113.226173,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,6.141667,-0.036245,-0.068051,-0.004233,-0.997014,11.714541,53.692215,-13.694239,0.089761,2.470015,53.855282,-16.692108,0.843769,17.434101,53.528522,-9.619084,0.808555,17.713400,54.117477,-20.434401,0.745829,9.240637,53.267586,-8.031353,0.704234,2.471461,53.845520,-16.645584,17.492086,53.519703,-9.594760,17.825371,54.127239,-20.457933,9.218574,53.271450,-7.945436,-134.851288,207.029251,160.378738,-135.033768,207.910797,163.949677,308.859253,205.905624,-133.427841,162.017075,284.862793,82.797729,138.094788,277.222839,92.876480,114.661957,277.588531,87.019348,51.146263,207.313110,49.114346,8.327579,205.732590,-119.082451,-79.183434,269.946777,44.631397,-95.760567,276.220428,82.623291,-105.792496,206.805603,-332.314941,-109.506035,276.582733,71.038910,-127.766228,275.885345,93.542366,-288.822510,206.346802,373.455109,-292.994904,205.598267,-3.754577,40.394032,205.160492,-122.218552,-166.987366,206.544800,224.365189,13.010704,205.446289,-255.716125,-149.130508,205.674362,49.625320,131.400513,206.752701,53.919781,-292.873871,204.897720,167.166855,89.286987,207.644180,16.370531,100.839767,208.157440,192.228638,311.434937,206.732254,17.243004,-96.906128,207.300690,111.919281,102.573166,204.812164,-320.303955,-13.811743,207.941559,292.540833,203.786713,206.213562,-136.926819,79.081543,206.582687,-47.949142,42.232128,207.567596,282.558502,-38.613110,207.530029,-62.779545,85.708977,208.610443,240.158981,,,,,,,,,,,,,,,,,,,,,,-114.918091,274.360809,113.224899,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,6.150000,-0.036245,-0.067785,-0.004081,-0.997033,11.614560,53.692745,-13.776917,0.083843,2.371658,53.858727,-16.779629,0.861557,17.331934,53.527294,-9.698765,0.821224,17.617085,54.115932,-20.513947,0.764687,9.137556,53.269028,-8.115317,0.714097,2.389260,53.863819,-16.764048,17.415228,53.533913,-9.683369,17.712070,54.119606,-20.538210,9.106241,53.261757,-8.007549,-134.852356,207.031662,160.376694,-135.032181,207.911804,163.951584,308.855743,205.913879,-133.430191,162.014252,284.861389,82.795021,138.093277,277.225067,92.872665,114.662895,277.588928,87.016388,51.146263,207.313354,49.112217,8.396010,205.555542,-119.155289,-79.185661,269.946320,44.629467,-95.758705,276.223755,82.623413,-105.791809,206.803925,-332.320465,-109.504227,276.582916,71.039391,-127.769043,275.884674,93.541931,-288.823151,206.350540,373.456360,-292.984436,205.596237,-3.754416,40.391056,205.139709,-122.217682,-166.986603,206.545609,224.366333,13.010513,205.446487,-255.716064,-149.130219,205.675644,49.625458,131.400345,206.752533,53.917004,-292.863831,204.896118,167.158035,89.286377,207.645630,16.370569,100.840225,208.158585,192.231705,311.436462,206.734299,17.245960,-96.906349,207.301193,111.918236,102.572571,204.812973,-320.305847,-13.807328,207.944153,292.539368,203.791550,206.214432,-136.928421,79.083008,206.581955,-47.950462,42.232418,207.569458,282.557831,-38.619389,207.529785,-62.799217,85.709450,208.612030,240.159225,,,,,,,,,,,,,,,,,,,,,,-114.919106,274.360748,113.225845,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,6.158333,-0.036170,-0.067953,-0.004364,-0.997023,11.502684,53.681683,-13.842198,0.087311,2.258740,53.841900,-16.842007,0.837206,17.221439,53.520042,-9.765835,0.819501,17.502829,54.107643,-20.581171,0.735515,9.027717,53.257149,-8.179771,0.734669,2.281761,53.856606,-16.831486,17.303932,53.528847,-9.759514,17.599716,54.114826,-20.603138,8.992262,53.254086,-8.081262,-134.849731,207.030991,160.380600,-135.047913,207.910629,163.920776,308.851685,205.904846,-133.427597,162.023743,284.860291,82.800606,138.092987,277.222870,92.875717,114.664749,277.589417,87.040161,51.147766,207.313919,49.113361,8.426491,205.541443,-119.204163,-79.193207,269.949493,44.634605,-95.762505,276.223755,82.621704,-105.791901,206.803421,-332.323181,-109.499069,276.584045,71.046257,-127.765129,275.884735,93.541542,-288.822845,206.348846,373.451904,-292.992493,205.597656,-3.753471,40.396786,205.159805,-122.219292,-166.987305,206.545074,224.366714,13.009763,205.446320,-255.715515,-149.130585,205.674240,49.626305,131.399506,206.752731,53.919483,-292.863770,204.897476,167.161087,89.286598,207.645294,16.369188,100.839996,208.158539,192.228989,311.449432,206.729553,17.240238,-96.905968,207.300400,111.917969,102.570984,204.813095,-320.308746,-13.809792,207.941223,292.541016,203.785751,206.212448,-136.927444,79.079918,206.582977,-47.951290,42.230225,207.569595,282.558197,-38.622959,207.531769,-62.812851,85.710510,208.611511,240.160797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,6.166667,-0.036020,-0.067751,-0.004695,-0.997041,11.385674,53.664631,-13.899696,0.074115,2.142915,53.817940,-16.903522,0.863548,17.102781,53.507824,-9.820832,0.893907,17.388435,54.092876,-20.636194,0.713063,8.908553,53.239876,-8.238226,0.788333,2.155469,53.817703,-16.877216,17.188286,53.507607,-9.812262,17.490585,54.106434,-20.671589,8.894796,53.248840,-8.146559,-134.851837,207.030350,160.378647,-135.046814,207.911392,163.923462,308.850952,205.913422,-133.426208,162.023697,284.863464,82.799423,138.098114,277.219910,92.896744,114.664673,277.592529,87.020180,51.144051,207.314880,49.113106,8.393578,205.555679,-119.146904,-79.182610,269.943604,44.622898,-95.758354,276.222168,82.626617,-105.792236,206.804871,-332.317291,-109.504128,276.585052,71.040253,-127.768745,275.885925,93.541191,-288.817993,206.348511,373.453247,-292.967712,205.594818,-3.757268,40.396015,205.159470,-122.218575,-166.986984,206.545181,224.368164,13.010036,205.446503,-255.715424,-149.132507,205.674713,49.623394,131.397873,206.755585,53.912140,-292.873596,204.894928,167.170547,89.287056,207.642395,16.371363,100.838409,208.158844,192.228088,311.436096,206.734543,17.239285,-96.906685,207.301331,111.919312,102.570297,204.812164,-320.312958,-13.810934,207.943909,292.540253,203.925659,206.359451,-137.309143,79.082527,206.582016,-47.951138,42.231590,207.570602,282.557312,-38.616104,207.531601,-62.790752,85.708282,208.611557,240.154816,,,,-76.007469,205.590195,58.526550,,,,,,,,,,,,,,,,-114.920319,274.357635,113.227371,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,6.175000,-0.036000,-0.067042,-0.004760,-0.997089,11.267540,53.653778,-13.961794,0.073256,2.029061,53.806259,-16.978798,0.868489,16.978840,53.497547,-9.874779,0.893415,17.279863,54.082317,-20.689741,0.714449,8.782385,53.228985,-8.303849,0.791083,2.046365,53.802734,-16.948767,17.019278,53.484310,-9.857078,17.399628,54.097904,-20.727089,8.781745,53.243427,-8.218111,-134.849411,207.030960,160.380310,-135.047073,207.910080,163.922501,308.853668,205.904297,-133.428101,162.016754,284.860382,82.798615,138.096252,277.221863,92.872147,114.662430,277.588165,87.014816,51.145851,207.314392,49.114616,8.330965,205.732681,-119.090202,-79.181755,269.942078,44.626881,-95.761276,276.226440,82.628441,-105.792824,206.804947,-332.315002,-109.502792,276.585114,71.041199,-127.767540,275.885620,93.538078,-288.815674,206.344864,373.450256,-292.977417,205.596375,-3.757825,40.393883,205.159790,-122.219643,-166.987015,206.545471,224.367172,13.010681,205.446457,-255.715973,-149.130875,205.675262,49.619598,131.400879,206.754471,53.915901,-292.867920,204.895432,167.161942,89.286385,207.644012,16.369602,100.840446,208.158066,192.231781,311.456299,206.730743,17.234230,-96.905327,207.302261,111.917564,102.571274,204.814072,-320.308777,-13.801426,207.939621,292.535950,203.783966,206.212799,-136.927765,79.080849,206.582825,-47.951683,42.230766,207.568604,282.557983,-38.618488,207.530685,-62.797783,85.708817,208.610916,240.158676,,,,,,,,,,,,,,,,,,,,,,-114.922585,274.362122,113.224541,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,6.183333,-0.035608,-0.067521,-0.005336,-0.997068,11.167771,53.649868,-14.033890,0.089801,1.926362,53.788803,-17.042564,0.826582,16.882986,53.503586,-9.951982,0.813827,17.173424,54.081070,-20.767624,0.743541,8.688305,53.226013,-8.373380,0.718037,1.938536,53.789757,-17.017393,16.907740,53.485783,-9.920472,17.281059,54.092812,-20.799919,8.677177,53.234917,-8.282992,-134.855576,207.028717,160.374542,-135.031982,207.911682,163.954346,308.854767,205.906509,-133.429077,162.014679,284.858643,82.795242,138.095444,277.223083,92.880440,114.662231,277.591675,87.009140,51.145058,207.314270,49.113388,8.392165,205.555725,-119.143295,-79.194702,269.946442,44.636322,-95.758423,276.223999,82.627846,-105.791260,206.803040,-332.326355,-109.502502,276.583344,71.044830,-127.768135,275.888062,93.540215,-289.211365,206.405167,373.565918,-293.006958,205.595871,-3.755969,40.395443,205.160553,-122.217766,-166.986664,206.545181,224.367188,13.010430,205.446884,-255.715012,-149.131424,205.675079,49.621502,131.368149,206.757141,53.889656,-292.318024,205.102570,166.753174,89.287239,207.644363,16.369921,100.838219,208.157181,192.227722,311.460876,206.732178,17.230606,-96.904900,207.301407,111.921288,102.570618,204.810547,-320.310669,-13.808264,207.941956,292.541901,203.789337,206.211975,-136.925385,79.080742,206.581360,-47.950180,42.231197,207.568481,282.557465,-38.619007,207.531876,-62.797283,85.709747,208.610077,240.161392,,,,,,,,,,,,,,,,,,,,,,-114.921417,274.360046,113.228775,,,,,,,,,,,,,,,,,,,,,,,,,,,
